step tr_loss te_loss tr_acc te_acc
0 1.51725266443 2.56044905901 0.482710576208 0.0442054958629
1 1.07396066664 2.90833497532 0.647751741337 0.039426523342
2 0.930577837205 3.01505477255 0.69740341969 0.0561529272097
3 0.812018415051 2.68200793204 0.741101963487 0.166069295653
4 0.739621387372 2.29214376446 0.763901203837 0.285543606967
5 0.669605693634 1.66863760997 0.785307156851 0.567502985861
6 0.627073435077 2.40459305354 0.799873338099 0.440860216336
7 0.573202261312 1.7305480209 0.819252691954 0.61409797029
8 0.555916172221 1.89182875532 0.817479418017 0.637992829405
9 0.511424675646 2.17451938463 0.834958834713 0.538829149596
10 0.487602461732 1.99022946121 0.845345155494 0.574671443218
11 0.454554516111 2.65303425607 0.857124762146 0.456391876459
12 0.436657426771 2.19874611038 0.862064597937 0.575866186348
13 0.391151142056 2.19608974072 0.872957567719 0.621266424727
14 0.390569939222 2.44262377934 0.881697277007 0.534050176221
15 0.359298165483 2.32966468155 0.887777074226 0.615292708506
16 0.370494901454 2.39917666354 0.883850538278 0.563918756185
17 0.347530581183 2.52134467823 0.89145028487 0.524492233742
18 0.316351673349 1.99317876398 0.903863204771 0.639187571681
19 0.303016529799 1.73077263655 0.909183026991 0.701314217087
20 0.304696995265 1.9819076883 0.909309690213 0.63440859916
21 0.281908154171 2.78266390193 0.915896136554 0.594982077286
22 0.265884702303 2.1050197178 0.920202659791 0.63560334286
23 0.263664061078 2.49755287683 0.922735908969 0.591397846756
24 0.228316953803 2.24429748591 0.935782140641 0.621266425297
25 0.266177384715 2.59600063179 0.920709309569 0.559139783664
26 0.220875020419 2.07212977968 0.936162128382 0.652329744974
27 0.219796994285 3.46638237704 0.935148828991 0.462365590401
28 0.21550450114 2.94071962984 0.938948701755 0.514934287561
29 0.209778179522 3.07250313947 0.9407219761 0.489844681826
30 0.203519156294 2.58675544521 0.940341988766 0.575866186063
31 0.144997439251 2.20584996655 0.966814439315 0.653524488389
32 0.116007810375 2.15560472724 0.978340721689 0.629629627493
33 0.110275377166 1.86921628786 0.979227359254 0.657108722408
34 0.122235597371 2.01693563721 0.974920836425 0.675029869077
35 0.0953799932761 1.7978362617 0.984040531982 0.688172039735
36 0.0949411135825 1.98931612934 0.983280557768 0.686977299809
37 0.0838806507273 1.90574145858 0.987840405033 0.696535241647
38 0.0861485984938 2.35375678112 0.986067130809 0.646356034521
39 0.0931693060384 2.29656522661 0.982900569694 0.675029868792
40 0.0843164418546 2.32511184307 0.986067130809 0.622461171916
41 0.0656154922127 1.72463191389 0.992906903103 0.734767029647
42 0.0554972776842 1.84864814093 0.996073464218 0.726403827166
43 0.0529496969642 1.95956364256 0.995946801199 0.702508965416
44 0.0506792965571 1.77743816034 0.996706776441 0.734767029647
45 0.0493479263389 1.82427482401 0.99696010133 0.735961772493
46 0.0517437255042 1.81339956526 0.996073464218 0.737156515338
47 0.0482722640967 1.93558859939 0.997466751108 0.731182799972
48 0.0473502023239 1.84096390529 0.997213425932 0.727598570296
49 0.0492055291618 2.13804206512 0.996326789107 0.692951020089
50 0.0459352953306 1.90922910053 0.997973400887 0.72640382802
51 0.0424220840894 1.92641424933 0.998480050665 0.729988056841
52 0.044402219189 1.89813946439 0.99632678956 0.726403828305
53 0.0524170152017 2.22091132381 0.995946801773 0.706093194522
54 0.0462520329936 2.01337487424 0.996706776154 0.701314222286
55 0.0560044798917 3.1854012773 0.994173527549 0.575866186063
56 0.0553258997389 2.26113449217 0.992653578214 0.715651138709
57 0.0454366406491 1.91189615843 0.995946801773 0.715651139848
58 0.0366578833165 2.03499758756 0.999240025332 0.718040625824
59 0.0358366177807 2.01267412871 0.999620012666 0.727598570581
60 0.0334483024924 1.95960990915 0.999873337555 0.722819598345
61 0.033271314887 2.04867413067 0.999620012666 0.722819598345
62 0.0330091905318 1.89905957965 0.999746675111 0.738351259038
63 0.0330665291479 2.01205563517 0.999873337555 0.732377542817
64 0.0322436092104 2.00617023622 0.999873337555 0.72162485493
65 0.0316626424028 2.25239138079 1.0 0.714456396433
66 0.0335210257208 2.1219024342 0.998986700443 0.715651139564
67 0.030781783341 1.87199979757 1.0 0.729988056557
68 0.0332194514893 2.39874040539 0.998733375554 0.708482680212
69 0.0355803611202 1.98829445019 0.998860037999 0.726403827451
70 0.03200353946 2.19529148513 0.999113362888 0.690561533829
71 0.0307974067692 2.13993074774 0.999746675111 0.707287937367
72 0.0297985956658 2.00876071761 0.999873337555 0.734767028793
73 0.028649664037 2.28106076715 1.0 0.698924735456
74 0.0283689023829 2.09644145051 1.0 0.718040625254
75 0.0276594046492 2.05332915131 1.0 0.71804062091
76 0.02705266482 1.96998119084 1.0 0.738351258468
77 0.0280272813624 2.00548312442 0.999746675111 0.734767028793
78 0.0267953179069 2.00420287362 1.0 0.725209083466
79 0.026545983456 2.24618713659 1.0 0.700119479155
80 0.0267840301862 1.97425638675 0.999873337555 0.725209083751
81 0.0272276370219 2.0176184109 0.999620012666 0.716845882409
82 0.0264423250638 2.04875036508 1.0 0.714456395579
83 0.0258287727455 1.92220578299 1.0 0.731182799402
84 0.0260278439644 2.13888932058 1.0 0.712066909318
85 0.0285458946083 2.11798242187 0.999493350222 0.716845882694
86 0.026716025989 2.21881539007 0.999873337555 0.710872167043
87 0.0266344737705 2.15324062316 0.999873337555 0.720430111515
88 0.0256178760261 2.12009947146 1.0 0.726403827166
89 0.0275642098544 2.75278427552 0.999113362888 0.702508965131
90 0.0279633953979 2.14453540381 0.999493350222 0.704898450537
91 0.0250512838663 2.02039409837 1.0 0.72401434176
92 0.0240014367957 1.96795127782 1.0 0.733572285947
93 0.0236615814061 2.12909445483 1.0 0.715651139279
94 0.0266282255563 2.08598969601 0.998733375267 0.726403827166
95 0.0332305028803 2.5626296067 0.997720075997 0.661887694929
96 0.029219375454 2.48084266909 0.999113362888 0.689366782011
97 0.0292357141097 2.7875296225 0.99898669987 0.683393074763
98 0.0376873918524 2.25478193523 0.995946801773 0.698924736025
99 0.0422200535047 2.6831679122 0.995060164661 0.647550773307
100 0.0359433923926 2.25399936072 0.996833438885 0.685782556964
101 0.026475339532 1.99811186514 0.999746675111 0.726403827451
102 0.024620518874 2.01042629356 0.999873337555 0.724014340905
103 0.0231013710768 2.05556711914 1.0 0.726403827451
104 0.0226097862665 2.0802068199 1.0 0.718040625539
105 0.0223898914811 2.05989418961 1.0 0.72401434119
106 0.0224045787443 2.12477030535 1.0 0.718040625824
107 0.0218536569673 2.24217068252 1.0 0.702508960217
108 0.0217754153607 2.02866424668 1.0 0.724014340621
109 0.0215713198084 2.10394786108 1.0 0.729988057126
110 0.0218822182088 2.13241923966 1.0 0.704898450537
111 0.0213218172494 2.05552946425 1.0 0.721624854645
112 0.0211495753791 2.09109890831 1.0 0.721624854645
113 0.0299865757394 3.00227534187 0.996706776441 0.606929510654
114 0.0552809523387 2.80137820298 0.988600379987 0.655913983907
115 0.0340909157243 2.60281492618 0.996833438968 0.683393070703
116 0.0324248360485 2.2226174436 0.997466751108 0.716845882409
117 0.0247038293797 2.18268458276 0.999746675111 0.714456391235
118 0.0227098648253 2.0187344215 1.0 0.72401434119
119 0.0215603954401 1.99163277773 1.0 0.739546001029
120 0.0213030251813 2.1746377559 1.0 0.716845882409
121 0.0209347687164 2.00838663644 1.0 0.737156515338
122 0.0207012214753 2.04596194742 1.0 0.732377542532
123 0.0205129542131 2.04284439805 1.0 0.725209084036
124 0.0205910218869 1.97606908392 1.0 0.729988057126
125 0.0202790967063 2.06196751147 1.0 0.72162485493
126 0.0201675159896 2.09395976534 1.0 0.716845881839
127 0.019951364884 2.07146773031 1.0 0.721624854645
128 0.0197673001188 2.18916046833 1.0 0.720430112084
129 0.0197934056188 2.10238464944 1.0 0.722819597775
130 0.0195323498076 1.97365064974 1.0 0.733572285662
131 0.0193000714634 2.11440114821 1.0 0.72401434119
132 0.0191069501367 2.27572655065 1.0 0.710872166473
133 0.018983530416 2.06270446672 1.0 0.733572285947
134 0.019675399125 2.66680908232 0.999746675111 0.667861406236
135 0.0266194698024 2.87571764135 0.997973400887 0.626045396963
136 0.0659392971812 2.78980203014 0.98581380592 0.658303469028
137 0.041781156638 2.47117890879 0.994173527262 0.676224612492
138 0.0297707879417 2.12724879523 0.997720075997 0.707287937082
139 0.0223120999804 1.99454927131 0.999873337555 0.715651139279
140 0.0208125360744 2.08456656469 1.0 0.721624854645
141 0.0203215523946 1.98104823405 1.0 0.719235364041
142 0.0196540756551 2.18115836859 1.0 0.714456396148
143 0.0194208336219 2.12738620708 1.0 0.716845882694
144 0.019393559541 2.07573713396 1.0 0.715651139279
145 0.0190996747268 2.14440237023 1.0 0.715651139279
146 0.0189929492625 2.49543281453 1.0 0.695340501721
147 0.0190231834749 2.07870182057 1.0 0.722819597775
148 0.01884047182 2.0295633804 1.0 0.724014340905
149 0.0184551913246 2.147000955 1.0 0.713261653303
150 0.0183929821687 2.03556708381 1.0 0.735961772493
151 0.0182559144412 2.08749481555 1.0 0.72281959806
152 0.0182644975972 2.13041291684 1.0 0.720430112084
153 0.0180630219682 2.08900527316 1.0 0.718040625539
154 0.0178464658261 2.13584250504 1.0 0.72043011123
155 0.017634125756 2.05737526571 1.0 0.725209084036
156 0.0175288871837 2.153409545 1.0 0.725209084036
157 0.0178111972185 2.1167293213 1.0 0.725209084036
158 0.044935426618 6.03939333213 0.992020266444 0.450418160808
159 0.0620966024876 2.93489414076 0.98619379354 0.627240139239
160 0.0403935889989 2.43611466714 0.994680177327 0.681003589072
161 0.0240655240389 2.17410843076 0.999240025332 0.707287937082
162 0.0201982340912 2.0398108935 1.0 0.72401434119
163 0.0193319115663 2.0725627538 1.0 0.731182799687
164 0.0188884408575 2.09833544685 1.0 0.734767029362
165 0.0187147277426 2.03611247058 1.0 0.737156515623
166 0.0183650212661 2.02838830637 1.0 0.729988056841
167 0.0182620478533 2.05740254712 1.0 0.724014336562
168 0.0179707676182 2.00396661861 1.0 0.732377543102
169 0.0178266729485 2.07498074461 1.0 0.72162485493
170 0.0181413310839 2.18471924834 0.999873337555 0.724014340905
171 0.0181033075932 2.08914988229 1.0 0.727598570296
172 0.0176701529314 1.95961461016 1.0 0.743130230419
173 0.0174039061332 2.09405575488 1.0 0.728793313711
174 0.0172869022008 2.10169214046 1.0 0.732377542532
175 0.0171806894243 2.13843929611 1.0 0.719235368385
176 0.0169943640675 2.10876514593 1.0 0.727598570296
177 0.0170637100959 2.27504430905 1.0 0.712066909318
178 0.0168177712117 2.09009106755 1.0 0.725209084321
179 0.0168247607209 2.2347498044 1.0 0.72043011123
180 0.0167385463754 2.21932468278 1.0 0.713261652733
181 0.0165131334638 2.09217533145 1.0 0.722819597206
182 0.016509400026 2.04346044032 1.0 0.737156514768
183 0.0163377963863 2.19018493032 1.0 0.719235368385
184 0.0163079793001 2.15733516629 1.0 0.726403826881
185 0.0160575814878 2.22262162162 1.0 0.719235369239
186 0.0160007905248 2.1391227788 1.0 0.721624854645
187 0.0158720710564 2.12505185932 1.0 0.729988056557
188 0.0160072859404 2.1772482173 0.999873337555 0.713261652733
189 0.0663321737839 4.07363069727 0.983280557028 0.590203104765
190 0.0588371232383 2.87238259911 0.986067131096 0.654719236433
191 0.033396630101 2.21051464927 0.996326789107 0.708482681067
192 0.0207548715087 2.21860369602 0.999873337555 0.721624855215
193 0.0186346021597 2.23219365871 1.0 0.727598570296
194 0.0179554567281 2.45388334099 0.999873337555 0.702508965701
195 0.017487237959 2.15341802467 1.0 0.729988052213
196 0.0172229203777 2.13800819843 1.0 0.731182799687
197 0.0169173139413 2.2440976514 1.0 0.72401434119
