step tr_loss te_loss tr_acc te_acc
0 1.63047351365 2.40391097758 0.407599746652 0.119474312916
1 1.20378635866 2.85662595459 0.575554148497 0.178016726582
2 1.06613525198 3.19988637871 0.645978467354 0.119474313156
3 0.945308840984 2.80391427664 0.692716908998 0.154121863977
4 0.876089526227 2.49553142198 0.718049398323 0.298685780919
5 0.807364190501 1.54541174799 0.743635212748 0.562724013055
6 0.7504678419 1.85668033012 0.763141229048 0.50896057248
7 0.680957629327 2.24491907747 0.783787207229 0.502986856544
8 0.666201989103 2.1375017478 0.793160227917 0.51015531504
9 0.616865956844 2.10659881376 0.804306523327 0.541218635572
10 0.56844862732 2.20696262405 0.822419253394 0.571087213542
11 0.557214888083 1.95621775043 0.827612413463 0.561529268785
12 0.51558611214 3.69144942797 0.843318555686 0.442054958611
13 0.494155996611 2.647811492 0.849651678942 0.520908002643
14 0.462846036739 2.3787390542 0.857124762062 0.530465950533
15 0.47141811551 2.27047023295 0.85585813819 0.545997608947
16 0.430879819612 2.02573906692 0.872070930893 0.60573476318
17 0.381276642634 2.77637428594 0.886890437771 0.543608122402
18 0.353542019137 2.10262523002 0.895123496669 0.598566306107
19 0.349510884647 2.21168226851 0.895123495929 0.568697727567
20 0.326540682005 2.27437549794 0.900823305852 0.542413379556
21 0.340668841039 2.41496412558 0.901836606066 0.530465948824
22 0.291635389087 1.79918196509 0.91513616172 0.635603342005
23 0.289870678337 1.69538165962 0.918049398519 0.686977304438
24 0.281065082516 2.4406877185 0.921469284606 0.617682196476
25 0.258149130849 2.40217612807 0.929322356374 0.602150535783
26 0.242435190193 2.31917154404 0.934768841945 0.636798085135
27 0.272155034076 3.73837867205 0.926789107566 0.501792114553
28 0.23674295156 3.24125314642 0.939075364774 0.517323774106
29 0.241855053529 1.83324165299 0.936922102476 0.703703699004
30 0.225909955616 3.42500671691 0.944141862353 0.560334528219
31 0.206003273934 1.97606973936 0.950728309222 0.587813617081
32 0.189057086003 1.97895728872 0.956174794423 0.628434883793
33 0.219843000245 2.38986923361 0.944015199539 0.559139783949
34 0.177868515359 1.84739128813 0.961241292576 0.681003589642
35 0.150583930047 1.98900363551 0.972007599913 0.68936678258
36 0.18353524303 2.1040736669 0.959594680057 0.670250892212
37 0.199278775044 2.06939238132 0.954274857958 0.675029869646
38 0.159411156055 1.98428344171 0.968841039085 0.701314222001
39 0.166837020903 2.61477571291 0.967194427305 0.648745517577
40 0.16636354244 3.6782712361 0.966434452434 0.58900836135
41 0.127038816012 1.68150071552 0.980620645978 0.706093193952
42 0.0880767257229 1.60879952185 0.994553515336 0.721624854075
43 0.0783686807133 1.62040624745 0.997086763775 0.726403826311
44 0.0745961663748 1.59522261728 0.997973400887 0.752688174037
45 0.0714393319341 1.72383910731 0.998226725776 0.727598569157
46 0.0687782364944 1.69490684688 0.998733375554 0.74671445924
47 0.0661237878559 1.90507271968 0.999113362888 0.701314216802
48 0.0624249821056 1.66228556661 0.999240025046 0.747909201801
49 0.062718609368 1.85976058594 0.998353387934 0.724014340621
50 0.0592765333746 1.78639255687 0.999240025332 0.720430110945
51 0.0587702618937 1.79627277532 0.998733375554 0.737156514483
52 0.0655286257916 1.87625937849 0.996073463931 0.652329746398
53 0.069145390045 1.88529783808 0.99531348955 0.708482679928
54 0.0616208363563 1.92414733942 0.9979734006 0.725209082896
55 0.0703683517925 2.84848978927 0.994173528002 0.618876939036
56 0.0725770435925 1.85710662105 0.993160227992 0.749103944931
57 0.0563480941578 1.85099431798 0.99860671311 0.731182798547
58 0.0525081101406 1.82533059824 0.999746675111 0.749103945216
59 0.0499664052462 1.80187679968 1.0 0.739546000174
60 0.0488445152274 1.77011387842 1.0 0.733572285378
61 0.0482785926326 1.88078751387 0.999746675111 0.738351257614
62 0.0476135532744 1.83992145281 1.0 0.727598568872
63 0.0462972941912 1.85683114134 1.0 0.737156514199
64 0.0454163124208 1.83559617432 1.0 0.747909202086
65 0.0450174240932 1.8862734672 1.0 0.733572284523
66 0.0440652038838 1.92025993588 1.0 0.733572284808
67 0.0436934306812 1.91135731115 1.0 0.735961770783
68 0.0435243182597 2.03380712785 0.999873337555 0.715651139279
69 0.0442127110004 1.95406556258 0.999493350222 0.731182798547
70 0.0430728354452 1.86785425052 0.999873337555 0.746714458671
71 0.0425273299883 1.89392880378 1.0 0.733572285093
72 0.0419759624004 1.92940464213 1.0 0.733572284523
73 0.04141642545 1.90634192304 1.0 0.734767027938
74 0.0409052996138 1.90814249803 1.0 0.733572284523
75 0.0406030992104 2.02341846782 0.999873337555 0.724014339766
76 0.0400875299405 1.91915856111 1.0 0.731182797978
77 0.0398212192197 1.96003254191 1.0 0.724014340336
78 0.039563139956 1.96393564817 1.0 0.719235367815
79 0.0391271982203 1.94428690517 1.0 0.727598569726
80 0.0386511413309 1.92017509162 1.0 0.733572285093
81 0.0385121558194 2.0268638708 1.0 0.709677423628
82 0.0379921828775 1.96637134298 1.0 0.718040625539
83 0.0375409086721 1.94476921983 1.0 0.725209083751
84 0.0371017483904 1.93652345096 1.0 0.729988055417
85 0.0367195084814 1.92550492892 1.0 0.732377541962
86 0.0363245738108 1.94952359692 1.0 0.728793312287
87 0.0358731175277 1.93539222338 1.0 0.731182798832
88 0.0361910851603 1.98833826458 0.999873337555 0.737156514483
89 0.035496909177 2.04922795502 1.0 0.728793312857
90 0.0350824118651 1.94256012158 1.0 0.731182798832
91 0.0344960838679 1.93828945782 1.0 0.739546000174
92 0.0436855043869 2.00962822554 0.998100063331 0.731182798832
93 0.0368431355141 2.1080136 0.999366687777 0.720430110945
94 0.0348479701521 1.90685418223 0.999873337555 0.740740743304
95 0.0365427298045 2.22410073887 0.99936668749 0.688172046429
96 0.044884277724 2.54539749343 0.997340088377 0.684587818463
97 0.0427351576456 2.22671018365 0.996960101043 0.712066909033
98 0.0406361209107 2.14653667298 0.99835338822 0.698924727052
99 0.0458467635377 2.6691047127 0.997340088664 0.673835121887
100 0.0468185882617 2.68970412052 0.996453451552 0.673835129721
101 0.0370250256837 2.00362075643 0.999493350222 0.722819597775
102 0.034941227719 2.00304445521 0.999873337555 0.732377541393
103 0.0339014408467 2.18419595175 0.999873337555 0.695340502006
104 0.0345854309284 1.91491050169 0.999366687777 0.735961771068
105 0.0334373895369 1.82234895201 1.0 0.731182798263
106 0.0326809937178 1.90724252081 1.0 0.727598569726
107 0.0322886726179 1.90139118773 1.0 0.733572284808
108 0.033375839873 2.26417748518 0.999366687777 0.686977304153
109 0.0341048318843 2.08740614606 0.999493350222 0.749103945216
110 0.0317246009747 2.00522913827 1.0 0.725209084321
111 0.0310805269263 1.93659843702 1.0 0.729988055417
112 0.0306821046478 1.91219369813 1.0 0.733572285662
113 0.0303482303572 1.93442437277 1.0 0.735961770499
114 0.0305804041118 2.03821485829 0.999873337555 0.741935485865
115 0.0359270646932 2.59950431003 0.998733375554 0.704898451676
116 0.033915609965 2.51203760266 0.999366687777 0.706093186119
117 0.0322885511182 2.05805456218 0.999240025046 0.744324972695
118 0.0642493959165 3.73965838505 0.989740341415 0.542413379556
119 0.0559279052171 2.34674104852 0.991006966434 0.69414576265
120 0.0360158193087 2.34580811805 0.998986700443 0.657108717495
